## Site Characteristics
Country     = 'Netherlands'
Station     = 'Wageningen, Haarweg'
Description = 'Observed data from Station Haarweg in Wageningen'
Source      = 'Meteorology and Air Quality Group, Wageningen University'
Contact     = 'Peter Uithol'
Longitude = 5.67; Latitude = 51.97; Elevation = 7; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20040101,2167.074576992903,5.5264797525368925,-5.900520484359509,0.24098313086808598,4.9527927167797205,1.071568343250024,NaN
20040102,2248.3272023059667,-12.598958168484373,12.928978488507337,0.7301224686827266,4.813761804146264,1.0316807549163585,NaN
20040103,16445.52050640691,-5.879866258842815,2.5351949897902806,0.26719977848705845,1.9943626762595965,0.006139757051698974,NaN
20040104,2781.4896944351094,0.8521807692243484,19.47529302047027,0.2708102588560765,3.8257575116318705,0.9886739471958069,NaN
20040105,11302.327851245198,15.946856344145125,7.9002574786652735,0.6253652747054264,4.215742838383994,0.25449537186807747,NaN
20040106,12373.291770190943,12.028528323189198,3.5426872588951692,1.243703504677915,7.300414486101325,1.560327169710043,NaN
20040107,270.22420490550167,-7.698162177024319,1.4417284795696794,0.4624171268943629,3.2719102565458384,0.7700250270007061,NaN
20040108,2142.050853993532,6.414723745496052,7.133559250587348,0.436218820698888,6.759694926125694,1.2560942037271947,NaN
20040109,4212.136889423784,4.468789152294572,6.6775845285805255,0.5887435295325161,7.066548699079538,1.0416696197119701,NaN
20040110,874.0726897333752,0.4296610999732513,13.974898666841195,0.0794606143070884,5.218642705525098,0.0523808246306587,NaN
20040111,14766.198061470095,4.005745778143465,8.566788371474098,0.3166805555509225,7.1862253749842635,1.7578101970490865,NaN
20040112,13165.55739512782,1.6538210708190118,7.073217628160028,0.4472855559007074,7.928936318234678,0.27348864336115886,NaN
20040113,7207.915874216373,19.57452940098102,15.451787005128818,1.134644978802653,9.554997171263242,3.0280130641598477,NaN
20040114,4694.258376259475,9.743088099080861,14.65914656917952,0.20570335970803427,5.861348747221074,1.4120728297100236,NaN
20040115,3189.26380449825,8.883615378888187,8.676618856903225,1.2162073567346123,8.44957178804035,0.2814905914957645,NaN
20040116,2164.9761794503756,15.73582100503387,8.718209507984325,0.6521701469956815,10.205025969771263,2.652537190730379,NaN
20040117,1988.108188164103,9.563371996757361,3.8225256999415373,0.2121582034355186,7.089264813914276,1.554133496559712,NaN
