## Site Characteristics
Country     = 'Netherlands'
Station     = 'Wageningen, Haarweg'
Description = 'Observed data from Station Haarweg in Wageningen'
Source      = 'Meteorology and Air Quality Group, Wageningen University'
Contact     = 'Peter Uithol'
Longitude = 5.67; Latitude = 51.97; Elevation = 7; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20040101,4769.395564796963,2.4479286801683062,-10.957404259080306,0.48071430136614884,5.7999317668162975,0.45107605847967214,NaN
20040102,8180.8262864070075,-8.188550858745456,-15.59775400163362,0.8874489151418089,3.0637493005739884,0.0994710908244128,NaN
20040103,748.9163502761112,-5.417759204466215,-10.380834258317755,0.41891308457285126,1.994883641044594,0.8059769448506464,NaN
20040104,7470.1720454572005,-1.6003717589776827,5.508490807293502,0.7882138345779639,3.698584578545953,0.5271435167347804,NaN
20040105,11808.414132817363,1.241834946100166,9.268162234191273,1.2160797829471846,1.18664076668955,0.4453827995965116,NaN
20040106,13634.288552985434,4.355507640874994,1.039005862827449,0.9003752952941309,5.836856498435394,3.759708634115275,NaN
20040107,10856.131156235137,14.806173812230831,-0.6729986174913885,1.1858312318340898,3.1349118699682252,0.6736900366510769,NaN
20040108,6642.665619546531,3.6793765563325556,-13.055617722267288,0.32173392449996485,5.593399831743436,1.587823082093823,NaN
20040109,9856.129482966062,10.895614740732578,-5.2061821628499345,1.2881208989795483,8.383147656764905,1.1945572921444647,NaN
20040110,330.54302202230974,-0.26702017286056545,8.392416912288237,0.5579270809538743,0.7016496044294143,2.4775923310320174,NaN
20040111,11975.228548178498,1.7268479516797415,-3.5075876057346296,1.278732983443223,5.765306363941157,1.912652248759093,NaN
20040112,7151.718399826657,-3.6795858826647443,-2.174932387019597,0.7299962840251122,4.333909310107397,0.33908170588225317,NaN
20040113,13062.91909628174,2.722691254948047,11.553926071464907,1.0137819688239649,8.305375553796967,3.1372412489169683,NaN
20040114,3648.8906241963373,1.812579007077039,-3.95607807408273,1.2761563884411373,5.020606695447065,2.437784922469049,NaN
20040115,10037.708218041033,9.02339577728084,-2.5774365182242396,0.6541465008986271,4.108898573054562,0.532845175813538,NaN
20040116,5961.100684554773,11.104098598946141,-4.534900574799602,1.3126067127806271,5.042312442572667,2.720938985175583,NaN
20040117,5744.39804228568,3.6752744787792717,-8.697950116983623,0.5128352867684771,5.361687571155472,0.6277342587451531,NaN
20040118,14520.508651289216,1.3991864389129771,-3.8479122152356475,0.9857636764432561,0.2162434617564677,0.039993721658311554,NaN
20040119,4726.838627291067,2.195834664725961,5.302650175157784,0.9503764236333362,5.108605591956815,5.2325464980833765,NaN
20040120,7464.986836946381,-0.18046240444301453,8.98640591942646,0.3148554172969452,0.6757144310134782,0.3283995350098623,NaN
20040121,2930.289252931424,1.7276661019469344,-3.3178110896389703,0.7252444433549329,3.4078056508811514,0.20008288020386186,NaN
20040122,10541.979810113215,5.909927689814797,4.028045522071993,0.8322892053908076,0.9306395474904798,0.319513658675073,NaN
20040123,1155.2936877613192,14.24589091413382,-7.216109798115636,0.6128977644986475,2.7914675256543697,0.539026057778238,NaN
20040124,10604.071621183515,4.289437819459857,2.2765618024661287,0.7042048787379762,2.1334627605085377,1.7125448055951003,NaN
20040125,12999.078331793477,-0.032946482147516054,2.425778951209854,0.5045357830196379,2.5950500375559846,0.4116009876659009,NaN
20040126,4423.916801139485,-5.4267875539090475,-2.881035252980895,0.3381696441156178,2.617136135563684,0.6271918697279892,NaN
20040127,15316.820278212104,-2.83117245132145,-4.886798599845504,0.9926792681509831,3.6255010505488796,1.185507627938769,NaN
20040128,10415.667160685658,-0.962589412657604,-14.478333747874407,1.2404571181170234,4.44179779604555,2.032185015513335,NaN
20040129,5329.716071127278,-12.291444269717447,7.190630895348661,0.6315898269128638,4.507628864826556,1.969558020300106,NaN
20040130,4450.005355579481,3.2320378873055704,-0.6616012965723562,0.5427392448531999,4.350962733442186,1.141793612827121,NaN
20040131,133.1562069296674,7.331090002931045,9.612470950557563,1.1987289199170277,9.321531847529997,3.0227574219670847,NaN
20040201,15137.182134236911,12.790190636956403,8.560726513385482,1.035507250547402,8.591507377661092,1.6117680218428245,NaN
20040202,6402.900682770545,15.30740245375203,15.345535817243709,0.9899437215570375,6.938958402919341,3.117150581193482,NaN
20040203,6796.378404571489,17.389803670726113,10.187182707370845,1.5023014636127605,5.562703077760046,0.27022489855491627,NaN
20040204,10676.596600761512,3.0567006516547117,9.971873471367266,0.7230681340506226,9.559646910113468,0.12037682551803125,NaN
20040205,5778.617016115446,10.360014810430199,15.669866577465886,2.130390157299021,8.947983577144207,3.120848099296362,NaN
20040206,4572.502461043779,18.2191730768177,1.2835118369192404,1.8240578113607944,7.18048999894768,2.6183928614516434,NaN
20040207,17952.60511207032,12.701932973841899,10.653898608956354,1.1439674373432545,8.359331883827238,2.959127794134448,NaN
20040208,8655.109709759314,2.2270033763285353,-3.6783715800433274,0.7901255609122936,7.822637461255158,2.412506033318882,NaN
20040209,12889.49999420983,2.978004051854124,6.006200065721568,0.6174521282514324,4.747976063916843,0.15184148574660283,NaN
20040210,3336.150207896763,-3.0314638910335514,5.445464955472454,1.2388170702183907,4.168808582826263,2.137861889667922,NaN
20040211,1083.354368100987,4.7070901638482185,-3.8841313765078116,1.5863294654000333,3.9985968253443303,1.3001702521804368,NaN
20040212,2200.5537341722124,1.077512906092402,-1.9647441928454903,0.5130800744599675,3.985909074949887,0.4066709494320448,NaN
20040213,9739.484613724817,12.784120571648486,-2.5612441307080838,1.271351923578225,0.336473412666741,1.3602587372015067,NaN
20040214,8540.930346693303,7.052009670721125,11.750274865522568,1.7909719101618347,3.7344894149126757,0.5483117066749494,NaN
20040215,10299.649990827045,16.140060824748826,6.234245579211656,0.8191478711303041,1.426596708678692,0.8417902816816119,NaN
20040216,3443.140915872057,6.7558992778538425,6.150976616470199,0.8277975231976745,5.319090641031249,0.11434511159228983,NaN
20040217,8697.96145733565,10.327097054245804,1.8158737376900405,1.2193065590691703,3.20468656082123,0.4042024834521445,NaN
20040218,21739.395644844317,11.56397950513299,5.349674425280258,1.6743370520100302,4.166729926046202,1.6555637218641792,NaN
20040219,17884.39463168756,7.385733575212882,7.44895471849057,1.0564732355262745,1.9532934506658566,0.17531766138810462,NaN
20040220,8985.132882009048,3.614127670656964,-2.536662976429081,0.20131871610154994,4.3574465796141215,0.1149010666822329,NaN
20040221,20985.592896126036,-3.114366084047195,-21.658647364055547,0.5370041717697653,5.509297795161354,1.6714096684008521,NaN
20040222,21015.13932872408,4.15158313575936,14.458564897740025,1.543694243742741,4.717417446707293,0.6759720656056898,NaN
20040223,1753.9552577783597,4.68884390821372,4.453669658239356,0.6107182109581225,1.474495236958571,0.26770373608189013,NaN
20040224,6764.093650265767,4.006180079258039,-2.9829090343619935,0.517426187063571,7.464596513844265,1.1281902008783788,NaN
20040225,11825.64316501747,-5.252504269697276,-14.540125872770115,1.120515599621922,4.879083679439401,0.6991575216706828,NaN
20040226,16806.324871257046,1.8224263158193539,-10.02463034031178,0.7785859224850773,3.956426475452556,1.3640168443762284,NaN
20040227,4833.312906297841,1.6624339720015615,-12.71103586970776,0.6528578982193761,1.9963625632754594,0.08434346609346094,NaN
20040228,1852.5956386391554,-1.1550182162001732,1.3933836870757936,0.5105729881760214,0.4891040760299975,0.19770475583534308,NaN
20040229,9556.195690139564,-9.898910139941613,-3.6116097716854507,0.1382189558620226,2.365241045066904,1.3846241867234563,NaN
20040301,1261.3310972121399,4.0496009289677275,-9.505489462474825,0.5961620546276659,3.9422276706790482,0.8864959378550614,NaN
20040302,3711.442880955272,4.028289579726634,1.8086957008024909,0.9875182964339289,2.6778104863432124,0.4687427146156029,NaN
20040303,8098.769763626859,9.550031254100022,-11.231140145982174,0.819232436747434,1.1545128766902877,0.24096485434086495,NaN
20040304,4076.622589063576,6.893637785154132,1.5202939101373611,0.7643693158580809,5.461390457390792,0.05264383298366063,NaN
20040305,19182.865088768158,3.6926022334006743,1.8545252178949032,0.5122354046173709,5.02619760868035,0.7587889699488338,NaN
20040306,204.8982231621967,5.868310821197068,-4.047793102920859,0.1798883254562722,3.1073180512568244,0.07058872366468222,NaN
20040307,14117.649505128398,4.319219233833379,4.988788832731927,1.2465333207444342,0.2772296785888133,0.19431298839256766,NaN
20040308,7594.853586447374,0.7082316774163688,1.0094419091764102,0.6775704725971977,4.160609708673665,0.6521056633858111,NaN
20040309,3702.3737621417386,3.831595710411833,3.5875168473086827,0.31436912386188715,3.2171606609544434,0.5398039830741583,NaN
20040310,44.52148603280148,5.651129007914918,-6.001369127242851,0.8628518070954195,3.5439374918212367,1.7107756891953474,NaN
20040311,6574.064242191749,8.912025614874128,-3.6106369176557003,1.6453733874886782,4.071310401381461,1.4802007255797889,NaN
20040312,1973.6637196095062,7.828611458709027,-6.163745545934869,0.9341213967920726,3.279860009478926,2.8334565020055815,NaN
20040313,7525.035567154855,15.90286587358509,9.942051830373792,0.6385149747901209,4.05948269316742,0.31964222086425,NaN
20040314,13073.552640218653,9.937869682088087,-5.202551758998622,0.7796400628634872,6.626318507350751,0.4904864143126535,NaN
20040315,15998.106834901098,21.184988875252344,1.1057820138995362,1.7179127145988042,4.615487916938381,0.38911667839661096,NaN
20040316,1763.5976266297375,11.62079811055988,11.883173411951494,1.647574591912922,1.3167479957529205,0.6080532649090881,NaN
20040317,13715.77824298425,6.160622884514089,26.646203627099094,1.8201461528385043,1.7201663393683657,0.33871912788910113,NaN
20040318,510.90195296343336,0.28368636116174084,20.082913121711577,1.2633493759177479,2.7309923853956555,0.49613548697747817,NaN
20040319,8583.106108023427,17.57395772685335,15.853409110929917,1.1451819556701053,5.093546471795556,4.064854794757328,NaN
20040320,3104.962872354036,4.935097484661426,18.11380206912272,1.6044084127441254,7.612821294468785,1.3909740897312322,NaN
20040321,638.5018280493769,3.4928582271623565,-2.82245612557465,0.8473624045923619,11.470051842805695,0.5067834210895694,NaN
20040322,26583.911830203295,-3.782387734438384,8.976138819318571,0.82927340586797,5.8682846331267005,3.7960669947876635,NaN
20040323,31001.044560549744,-5.326015427985284,5.939366125046228,1.026049426776183,0.696989827870383,0.960823216681082,NaN
20040324,6901.699449472724,-5.8980400302935845,3.7584073074324653,0.6840744316290002,1.7203902449466815,0.7355697336964526,NaN
20040325,30287.500668987374,4.281085540366801,1.5959918898817365,1.5746296429608901,3.8468230229961273,0.897710686236721,NaN
20040326,21000.9242515687,-4.024884964536892,5.632511972143574,0.46842593207118877,2.305021558644951,0.04244907308308413,NaN
20040327,23783.868677842584,-9.75928006480617,-0.8446790398856088,0.998591729006226,2.68308500076943,0.22340347422085338,NaN
20040328,15218.372534650407,6.775692115579327,16.614223379556492,0.7492012062313614,0.0680765895121147,0.2921846915779004,NaN
20040329,13366.991110429868,1.4180794386706776,11.094136859890734,0.8128743840595279,4.618205204085226,0.4536009555756161,NaN
20040330,11990.290626108497,7.6789147696779105,-2.1152568635519806,0.9278859811453115,5.733575760030105,0.49235452968982046,NaN
20040331,17172.165636891477,8.71870636970204,21.457114545019653,0.3862639028069905,2.9253482610169197,0.39989876586779066,NaN
20040401,20036.881741697714,10.48412162112456,13.48466991140467,1.2714477166836522,5.759879123229915,0.23116159152017343,NaN
20040402,23224.509007345783,13.825461054917998,7.19748048611302,1.709163080366833,5.106210422715808,0.16041015267536388,NaN
20040403,14628.717811869788,13.315273929868779,6.612819404708317,1.632423441834072,4.569532029815329,0.3179584948145209,NaN
20040404,11083.814971605636,9.450363881307444,11.77361816382265,1.417718142189702,6.261455493824978,0.17761241175513676,NaN
20040405,14872.658521503434,10.896740188382296,10.556958494852749,1.3137117394005993,8.524381719192451,1.7682725611822665,NaN
20040406,13770.102051118201,2.0173095582378258,9.202953750938173,1.1606873217498324,6.653516799979725,0.8560490670129012,NaN
20040407,17940.731632021423,4.006331046097433,6.874831395809256,1.4306836951899997,6.512911042502919,2.2188376309097366,NaN
20040408,26130.866321555375,-12.168592413739248,-8.390255703249505,1.5443000804262306,3.444797296678344,0.1209497363263351,NaN
20040409,20399.317775732896,-0.4374148023635236,8.923950223037798,1.0125058343266342,1.6598913512942288,1.2569674603467242,NaN
20040410,5727.062285781445,9.422277713375955,10.316727909873494,1.0073769950663414,0.693903441139299,0.17191194121468595,NaN
20040411,4275.8467663652455,-5.8483946811288465,19.074527791055157,0.8269412941742867,1.3556415148739676,0.5564344473164424,NaN
20040412,29703.54376347774,-1.7699991463090978,-6.168781630394285,1.1025795713439273,2.6751774316666697,0.5662799146843808,NaN
20040413,2411.922996377314,6.993536936390277,12.744273690202029,1.1123157798312626,0.29928760718592784,0.43188744278026253,NaN
20040414,21171.146355526234,1.9614662936126774,16.48998367947717,1.1602197635975477,5.887889211553964,0.10641391151023843,NaN
20040415,18261.506101578183,-1.9194864898562614,27.842086212791624,1.250888454535695,0.6316401972171684,0.4942674400048594,NaN
20040416,22964.346505216472,8.907299499743296,13.707594546060001,0.1046110875786459,3.538612080160134,1.7888594719547917,NaN
20040417,1994.8782610941998,9.54870199453063,22.36703428147688,2.022143225661345,4.023736484235373,0.4369815639179734,NaN
20040418,15747.883581845455,6.0451075607177875,15.491778633671194,0.5696785932711732,4.756437350718151,0.024845072190305517,NaN
20040419,19432.997637089276,3.9002096707475347,11.975285860340676,1.1746895459818225,2.830717020538126,0.018944467749402505,NaN
20040420,22293.657900499515,7.384665294022286,9.689665153493165,0.2946922152046011,2.9625398618690033,1.5812771105955865,NaN
20040421,6396.808986221447,17.233872418127817,27.397291232598,1.827877169562036,0.16720528466936546,1.7604753942504046,NaN
20040422,10695.34343757727,9.913547606984459,2.322687207417367,1.1843041794202134,0.2819308681779975,0.35066161929281914,NaN
20040423,27838.673041247992,13.25517575429565,8.028562242892175,1.5872179158005943,1.6804430900069636,0.2766441073240692,NaN
20040424,15337.907582125514,3.392630251799348,11.055578865578845,1.2133859262756987,1.797542252773016,0.22966304836554155,NaN
20040425,15894.508005313648,10.029509128219392,4.299621659052928,0.8048467819796895,1.6838622093992854,0.8281025852968977,NaN
20040426,12695.557024323054,9.646925803785072,14.649461463266729,1.5892322976912059,3.3842094163285052,0.41631467119840665,NaN
20040427,28681.260789447027,19.892494959387456,13.273501548460924,1.1228308883075298,7.121312477324915,0.5294381347889009,NaN
20040428,11283.972076036833,21.828896739297925,22.64922542882399,2.256500806916953,5.874836806910087,0.367967974809118,NaN
20040429,3502.198470099078,19.550120635744634,15.544734386887018,1.170863726137668,3.385499666524455,0.5117208572772494,NaN
20040430,21047.976708957547,12.218949725590695,2.8944016527861436,1.0234066476905992,5.17302711515269,1.6691637558800054,NaN
20040501,2153.5962812263842,10.365664206589184,16.756792189181226,1.532964759792073,3.7716262883537017,0.18140337699357006,NaN
20040502,17322.88764189049,3.766968219326527,-2.262373337862668,1.0791802475231578,1.5612423992579016,0.11075500621908607,NaN
20040503,12101.477326128486,12.0748767057428,-0.42307408120934653,1.6241080529846061,1.801571945048487,0.2341973029561215,NaN
20040504,19536.631267301833,8.470514331162969,4.767299093484597,0.2293112877749044,4.797900669989176,0.39662672479765504,NaN
20040505,32343.47964523667,-0.35180288242946567,3.739554176230163,0.23986257708128966,2.088163131624099,0.8856693447303583,NaN
20040506,19470.65344901559,8.364369130466429,6.003527873243774,0.9943396777589567,5.649545482069527,0.45315514327641127,NaN
20040507,606.5635208656031,3.9841440492598297,7.08582803398607,1.342943133492744,3.0755823577953967,4.0004662990221185,NaN
20040508,7233.181003187008,18.04159351670467,9.21504362055566,1.101312282002252,3.859483531703947,1.3320249178971306,NaN
20040509,22586.178679504585,7.642491084444327,9.469253846012485,0.7721087914954856,2.646329971167229,1.357328526056325,NaN
20040510,11724.511582251485,7.122983827520262,14.130140783688294,1.4093000036688448,3.0325548140637184,0.6856353979956107,NaN
20040511,26854.96517800797,15.242952969091522,11.099275631586082,1.9123309587889932,2.376221774340718,0.0790925814011553,NaN
20040512,12247.316001377385,2.3349271396628684,7.104368323033973,0.4521411687750654,5.102404839528747,0.5517741382884519,NaN
20040513,23644.961590546347,14.155446331657206,-1.6874914467099948,1.385452805798347,3.6906906263025796,1.322089317265902,NaN
20040514,4910.66368325976,18.78358694425233,27.522363420748412,1.1805734928022347,1.763333277100308,0.018596614439513076,NaN
20040515,26798.68065454894,6.696905064254968,23.78052408700013,0.7398383451917013,2.9947428581647277,2.6348973284002515,NaN
20040516,25817.53053122412,12.79688561088769,8.197008262898127,2.048170083195958,0.5248556460664844,0.35783078411298663,NaN
20040517,29703.154436633547,20.89275529205178,19.91118288229089,1.5598853179419492,2.5346418832451674,0.22185610726134153,NaN
20040518,28938.665620374955,24.315661178822758,5.346911136523527,0.4268377230864151,3.9764478315627,1.33405193300076,NaN
20040519,22119.781485879743,13.201780890094133,20.333919768798495,1.470972857227933,0.681573506548431,0.8716582779031667,NaN
20040520,5356.244963145693,15.5618492955267,28.36215265136316,1.1399786745864953,0.9745446417477828,0.5599877203507547,NaN
20040521,17739.27723775545,4.549342344575828,15.80684225366768,0.5538419381547693,3.685128708955477,0.8082941084360845,NaN
20040522,23734.078074794543,13.97426132157904,5.523663491756821,0.5175251594177779,2.8001076667375377,1.710272977337347,NaN
20040523,32178.88131207936,-1.1744528729147596,-3.730172998185198,0.454675328612748,4.57149532011058,1.1606504340060326,NaN
20040524,20098.65783170291,6.612238389851786,13.644503563179374,0.620541490445714,1.1617199623778058,0.7392517067369484,NaN
20040525,15520.714244523966,7.580580514184318,4.469971584124046,0.8633115736281864,3.4949869607447814,0.9305330871942774,NaN
20040526,28763.989758935208,11.52803558875899,6.440155123533298,1.354836252796727,1.3878486955556766,0.6953043483671364,NaN
20040527,14903.240808855384,12.966621329241542,4.538311201676504,0.9497544334005277,0.08476437359902489,1.0220170766398222,NaN
20040528,26644.883296452557,14.43796124582481,7.935289568317269,1.5038340633291454,3.543846384010919,0.20733327012041544,NaN
20040529,31545.586226456362,2.9428865449778865,12.508583292132071,1.1672740525854435,2.690453099378328,0.02265285790120994,NaN
20040530,20535.627371532737,14.277269055649572,22.125025688718626,2.0875782533042404,2.2533852518046196,1.043496282466861,NaN
20040531,10836.465291487146,11.067284338855497,18.889881988066858,1.6182726671736933,0.29234103749867835,0.9950421787623409,NaN
20040601,40000.0,19.74865293771036,8.413399181216356,1.0502999896913163,1.1237118244633857,0.3205961084800818,NaN
20040602,249.77485466214785,7.95148025448391,16.72809648842103,1.2525063700561438,2.2069020028778716,2.6112192865358272,NaN
20040603,30730.829922785822,14.038274961127676,18.132526579890808,1.4155129371297268,1.26655224533491,0.06279168827888183,NaN
20040604,19847.082797425406,10.721350827932866,3.3056699811319277,1.4845746982030035,2.752921649305046,1.6446566651900618,NaN
20040605,14558.74551047085,17.946436816708726,14.895012380325834,1.850320146873046,3.3744754234122034,0.05951463846952221,NaN
20040606,28166.062693806834,8.21967194730042,28.94511949885075,0.8932323250438994,3.2706785171204755,0.4168709743784573,NaN
20040607,33847.41747179441,11.446866377067545,20.400128446732477,1.1742532243423447,3.807537881487095,1.447157090210678,NaN
20040608,29229.614446780455,0.5025264230903606,26.73823265399849,1.5735909808591062,3.5011029863106806,0.27911355628658285,NaN
20040609,31601.04824095479,18.163208294622667,25.46963393199826,1.6906337934925397,3.4545691847262434,0.8691624684795474,NaN
20040610,10156.01620357145,5.168382788170804,11.119815835849156,1.9789823942743174,5.35514124258074,0.11233211159814138,NaN
20040611,26288.11481287965,7.809713453768068,6.975862430309478,1.748356561602427,2.7082329706537136,0.6917845310135305,NaN
20040612,15010.896036380233,11.653409310700674,12.87488742837684,1.438606608899198,3.3705581881801976,2.3359633486310685,NaN
20040613,4664.3955618962045,8.260793856150478,7.215885099263103,1.133913462326234,4.6690495806195145,0.4330667705456564,NaN
20040614,24196.495710891395,12.694508017273364,18.288607051556074,1.3129356782897978,1.249252462818813,0.5655970496395182,NaN
20040615,19803.591417785672,-0.7230031770733021,11.478891765214032,2.0271299105653924,1.752482168150783,2.0485331958328503,NaN
